date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Thu Feb 04 2021, Information Security,,Current Employee ,No complaints so far!,0,"Competitive Compensation
Good teams
Hands on leadership
Motivated and competent associates
","Work-life balance can sometimes be skewed towards work.
Helpfu",,4.0,3.0,5.0,4.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Manager,"Charlotte, NC",Former Employee ,Good Company with Pockets of Bad,0,"Great Pay, great people, beautiful campus, collaborative environment, lots of work
","non-US location very inefficient, unwilling to change, working to take over. A few executives are not interested in facts and make uninformed (bad) decisions. Competing priorities, a lot of work and a lot of exec-driven interruptions of work.
Advice to Management
Align the US and India offices. Make fact-based decisions (get those facts from multiple reliable sources).
Helpfu","Align the US and India offices. Make fact-based decisions (get those facts from multiple reliable sources).
Helpfu",4.0,2.0,3.0,4.0,4.0,4.0,Recommends,Neutral Outlook,
Thu Feb 04 2021, CSA ,"Lansing, MI",Former Employee ,Great place to work,0,"Everyone is friendly and willing to help each other
","Scheduled hours vary day to day
Helpfu",,4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Thu Feb 04 2021, Customer Service Associate,"Indianapolis, IN",Former Employee ,"They are Okay, used to be Better.",0,"You join a family when you work at the store.
","The management has gone hill. The customers are loud and rude just to get what they want. Stores look bad. Employee moral is down.
Advice to Management
Step up your game. Care about your employees. Workers are what makes your stores work.
Helpfu","Step up your game. Care about your employees. Workers are what makes your stores work.
Helpfu",4.0,2.0,3.0,4.0,3.0,3.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Thu Feb 04 2021, Sales Associate ,"Louisville, KY",Current Employee ,Ok place to work,0,"Fast paced fun at times
","Not enough positive guidance from leaders
Advice to Management
Believe it or not, my store manager actually prides himself on using a “shotgun” approach to constructive criticism. Translation… Everybody gets chewed out about what just a few are doing wrong
Helpfu","Believe it or not, my store manager actually prides himself on using a “shotgun” approach to constructive criticism. Translation… Everybody gets chewed out about what just a few are doing wrong
Helpfu",4.0,3.0,2.0,3.0,3.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Tue Feb 02 2021, Cashier,"East Rutherford, NJ",Current Employee ,Great Part Time Job,0,"Friendly Atmosphere, Knowledgable Staff, Good Training, & Good Hours
","Sometimes heavy in labor and scheduling is a bit messy but not terrible.
Advice to Management
Cutting hours during the winter is understandable, but not preferred.
Helpfu","Cutting hours during the winter is understandable, but not preferred.
Helpfu",5.0,5.0,4.0,5.0,4.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Tue Feb 02 2021, Customer Service Representative,"Bedford, NH",Current Employee ,Exceptionally good towards their employees,0,"- Good work environment, drug screening and background checks ensure most associates are dependable and trustworthy
- Good hourly pay compared to many other retail brands
- The company cares about their employees. They do a lot for them and go the extra mile for them - more-so than what you’ll see with a lot of other customer service focused brands (food service, retail, etc.)
","The software used can be outdated. The POS system for cash registers has been updated in 2020, and the new system is quite good and a real improvement over the old system, which is DOS based. However, a select few and certain registers in the store will only operate under the old system for ringing up customers/processing transactions.
Helpfu",,5.0,5.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, CSA ,,Current Employee ,Great,0,"Fun great place to work
","None they have a great record
Advice to Management
They are great
Helpfu","They are great
Helpfu",5.0,3.0,4.0,4.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Loader/Unloader,"Richmond, VA",Current Employee ,Unload various truckd,0,"Have to get use to the job. But once you do that you will be fine
","You have to start really early in the morning
Advice to Management
Be more supportive
Helpfu","Be more supportive
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, Head Cashier,,Former Employee ,Good company,0,"Company cares about its employees
","Company always has minimum employees
Helpfu",,4.0,3.0,4.0,5.0,4.0,4.0,Recommends,Neutral Outlook,
Tue Feb 02 2021, Stocker,"Hagerstown, MD",Former Employee ,Good place,0,"Friendly staff to work with
","Hours can be long sometimes
Helpfu",,4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, Head Cashier,,Former Employee ,Great,0,"People, atmosphere, benefits, diverse, hands on
","Pay doesn’t match needs. Unpredictable schedule
Advice to Management
Pay your hardworking employees just a little more and I think you’ll see way more long term dedicated employees
Helpfu","Pay your hardworking employees just a little more and I think you’ll see way more long term dedicated employees
Helpfu",4.0,4.0,5.0,5.0,4.0,4.0,,,
Wed Feb 03 2021, Part Time Cashier,,Current Employee ,Nice place to work,0,"Busy work in the various departments
","Management doesn’t always listen to employees
Helpfu",,4.0,,,,,,,,
Wed Feb 03 2021, District Sales Manager,"Jacksonville, FL",Former Employee ,Overall good company,0,"Benefits
Advancement 
Stock
Life work balance 
Salary
","Tech updates needed
Over management
Process modifications
Advice to Management
Provide better, more intuitive systems
Helpfu","Provide better, more intuitive systems
Helpfu",4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, CSA Lowes,"Panama City Beach, FL",Current Employee ,Good Part Time work,0,"Great staff and management, Good work environment.
","random Shifts make it hard to balance home life.
Helpfu",,4.0,3.0,5.0,5.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Sales Associate/Cashier,"Charleston, WV",Current Employee ,Great place for pros,0,"Great place for military personnel.
","Hours can be slightly unreliable.
Helpfu",,4.0,,,,,,,,
Wed Feb 03 2021, ASM,"Columbus, OH",Former Employee ,Good job with the right team in place,0,"Pay and steady job security
","lack of staffing like most retailers
Advice to Management
Spend more time on the floor to see the actual issues employees deal with.
Helpfu","Spend more time on the floor to see the actual issues employees deal with.
Helpfu",4.0,3.0,3.0,3.0,4.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Wed Feb 03 2021, Operations Manager,,Current Employee ,Great job,0,"Great benefits, great potential to overcome up in the company
","Long hours, hard work, customer facing
Helpfu",,4.0,1.0,4.0,4.0,5.0,5.0,Recommends,Positive Outlook,
Wed Feb 03 2021, CSA Loader,"El Centro, CA",Current Employee ,Okay,0,"Good Work Environment
Kind Staff
Not Micromanaging
","No Cons really it's like any other retail job
Helpfu",,4.0,3.0,4.0,5.0,1.0,2.0,No opinion of CEO,,
Wed Feb 03 2021, Sales Floor Supervisor,"White Settlement, TX",Current Employee ,Okay,0,"Lots of hard work honestly
","It’s a lot of work. Long hours. Good pay though
Helpfu",,4.0,4.0,3.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Head Cashier,"Asheville, NC",Former Employee ,"I loved my time here in this position, many will not.",0,"Fast paced and great for anyone who likes to stay busy and constantly multi task. The longer you stay, the easier it gets and it becomes like being part of a giant family. Lots of perks can open up if you get close with you managers. Lots of in store deals. The job is pretty easy to turn into a stable and predictable routine. Overall, I enjoyed my time and I would recommend for anyone who especially wants busy, constant work.
","Bad managers can make your job hell with almost no avenue to work around that. Corporate has no idea how to staff stores, and you will always be short staffed. Corporate is also changing things constantly. What matters today is ignored tomorrow but, you'll still be lectured for it. Lastly, the schedule rotations are awful but you can work within you own team to create a better one.
Advice to Management
Take care of your people and stay humble, it is on our backs that you will ultimately succeed or fail.
Helpfu","Take care of your people and stay humble, it is on our backs that you will ultimately succeed or fail.
Helpfu",4.0,3.0,3.0,3.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Flooring Specialist,"Opelika, AL",Current Employee ,10/10,0,"Work with associates
Great management
Opportunity for growth
","Can’t keep enough part time help
Advice to Management
Listen to your full time associates
Helpfu","Listen to your full time associates
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Delivery Coordinator,"Portage, MI",Current Employee ,A great place to work!,0,"My coworkers and managers are both friendly and helpful. They recognize your worth; I was originally offered a lower amount of pay before my interview and after my interview I was offered more than I had originally tried to negotiate. They offer great benefits not only to full time employees but also part time and seasonal (along with tuition reimbursement PAID UPFRONT!). Everyone I have encountered is enthusiastic (even those who have been with the company for many years) about their job, and are very happy with how they are treated. I have had negative experiences working for corporations in the past, but working at Lowe’s has been amazing. They get to know you and treat you with respect unlike other corporations that treat you less than human. They actually take the time to train you and are very patient. It can be overwhelming at first with how many different things Lowe’s has to offer, but everyone is collaborative and not afraid to step it to accomplish the job and help each other. I have nothing negative to say about Lowe’s other than I wish I had worked here sooner!
","Nothing, I have had a great experience so far
Advice to Management
Keep doing a great job! It’s a pleasure working with you all.
Helpfu","Keep doing a great job! It’s a pleasure working with you all.
Helpfu",5.0,5.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Sales Associate/Cashier,"Claremore, OK",Former Employee ,Working for Lowe’s,0,"Great opportunity for growth, great benefits, the company is good to work for.
","Some customers can be rude but you have to diffuse the situation in a calm and polite manner
Advice to Management
More time to talk about concern for employees and flexibility.
Helpfu","More time to talk about concern for employees and flexibility.
Helpfu",5.0,3.0,4.0,5.0,5.0,4.0,,,
Tue Feb 02 2021, Loader/Cashier,"Greer, SC",Current Employee ,Lowes Associate Life,0,"Lowes is a well organized company. Both managers and associates work together to keeps stores running and operational, as well as ensure that customers find the help and/or directions they need.
","Pay is low starting in an entry level position.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, Customer Service Associate II,,Former Employee ,Good part time job,0,"Mangers, Employee Systems, Pay and Benefits
","Understaffed, Lifting Heavy Items, Early/Late hours
Helpfu",,5.0,5.0,5.0,5.0,4.0,5.0,,,
Tue Feb 02 2021, Department Supervisor,"Slatington, PA",Current Employee ,Good pay for good experience.,0,"Good pay for good experience.
","It is constantly busy during pandemic.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,No opinion of CEO
Tue Feb 02 2021, Electrical Sales Associate,"Bardstown, KY",Current Employee ,Lowe’s review.,0,"The associates all care for each other on a personal level. Very good 401k options.
","The management and team members can be a bit sloppy.
Helpfu",,4.0,,,,,,,,
Tue Feb 02 2021, Human Resources,,Former Employee ,Good Opportunities,0,"Good benefit retirement package. Good way to build wealth.
","Challenging to work with the public.
Advice to Management
Get to know your employees. Take care of employees so they can focus on taking care of the customers.
Helpfu","Get to know your employees. Take care of employees so they can focus on taking care of the customers.
Helpfu",4.0,2.0,4.0,3.0,4.0,3.0,Recommends,,
Tue Feb 02 2021, Supervisor,"Terre Haute, IN",Current Employee ,Good Company,0,"Great benefits, pay. Diversity is valued.
","Lack of professional development programs result in young, inexperienced supervisors
Advice to Management
Add structured management and leadership training to Lowe's University and require for those aspiring promotion without prior supervisory/management experience.
Helpfu","Add structured management and leadership training to Lowe's University and require for those aspiring promotion without prior supervisory/management experience.
Helpfu",4.0,3.0,5.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, HeadCashier,"Orangeburg, NY",Current Employee ,Good,0,"Good pay but you earn it
","Have to be hard working
Helpfu",,4.0,,,,,,,,
Tue Feb 02 2021, Department Manager Lowes,,Current Employee ,ds,0,"good company try to focus on customer service
","hard to get changes made
Helpfu",,4.0,3.0,3.0,4.0,4.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Tue Feb 02 2021, Order Fulfillment,,Current Employee ,Survey,0,"Educational informative adaptable easy fun
","Bad bad bad bad bad
Helpfu",,4.0,,,,,,,,
Mon Feb 01 2021, MST Associate,"Yorktown Heights, NY",Former Employee ,Great Retail Experience,0,"Pay beats most retail, benefits were better than most but not Home Depots or Costco
","Management will make or break the experience
Advice to Management
Promote from within, a lot of the bad managers were hired externally
Helpfu","Promote from within, a lot of the bad managers were hired externally
Helpfu",5.0,4.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Head Cashier,"White Settlement, TX",Current Employee ,5 stars,0,"Fun job friendly people great pay
","Technology up grade. New counters for front end and service desk
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Assistant Store Manager,"Stafford, VA",Current Employee ,Lowes,0,"Amazing place to work at Lowe’s
","I have no cons for Lowe’s
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 31 2021, Merchandising Associate,"Woburn, MA",Former Employee ,MST,0,"Not a bad job to take on the short term if willing to work while seeking other opportunities.
","Store’s vary in their workload and expectations.
Helpfu",,4.0,3.0,3.0,5.0,2.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Sun Jan 31 2021, CSA ,"Crossville, TN",Current Employee ,Decent job,0,"Good people who work there
","Short staffed, won't promote within the company.
Helpfu",,4.0,2.0,4.0,4.0,3.0,4.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Sun Jan 31 2021, Appliance Sales Specialist,"Salt Lake City, UT",Former Employee ,.,0,"Decent pay, and Health benefits.
","Schedule, lack of working with full time employee that need to or want to go to school. Often get stuck covering multiple department on top of yours, physically demanding job.
Advice to Management
.
Helpfu",".
Helpfu",4.0,2.0,3.0,4.0,4.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Mon Feb 01 2021, Department Supervisor,"Richmond, VA",Current Employee ,Management only,0,"Looks of nice ppl to work with
","Hours, inconsistent scheduling, crazy ppl as management
Helpfu",,4.0,,,,,,Recommends,,
Mon Feb 01 2021, Garden Sales Associate,"Altoona, IA",Current Employee ,Good place to work for,0,"Management treats you like a person not a number
","Having to work every weekend
Helpfu",,4.0,4.0,3.0,4.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Mon Feb 01 2021, CSA Lowes,"Tampa, FL",Former Employee ,Great company,0,"Company cares for employees, good benefits
","Management at store level could use improvement
Advice to Management
Follow policy
Helpfu","Follow policy
Helpfu",4.0,,,,,,Recommends,Positive Outlook,Approves of CEO
Sun Jan 31 2021, Lowes,"Greenup, KY",Former Employee ,the best job i have ever had,0,"amazing team to work with and i learned a lot about lumber and running a cash register.
","The customers sometimes hurt my feelings but i never let it get to me.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,No opinion of CEO
Sun Jan 31 2021, Merchandise Analyst,"Charlotte, NC",Former Employee ,Great growing company,0,"Greate company, really fulfilling work each day.
","Pay is extremely uncompetitive compared to most companies.
Advice to Management
None
Helpfu","None
Helpfu",5.0,5.0,5.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 31 2021, Head Cashier,"Canton, MI",Current Employee ,Enjoy working for this company,0,"401 K, good insurance,great people opportunities.
","None, was just seeing what was out there.
Helpfu",,4.0,,,,,,,,
Sun Jan 31 2021, Customer Service Representative,"Leesburg, VA",Former Employee ,Stressful,0,"Head cashier helped always, good atmosphere
","No so much help from managers
Helpfu",,4.0,,,,,,Recommends,Positive Outlook,No opinion of CEO
Sun Jan 31 2021, Cashier,"Elizabethton, TN",Former Employee ,good pay for starting out,0,"good pay, fun job, you stay busy
","CEO doesn't care about your school schedule, some get treated better than others
Advice to Management
Stop the favoritism, it is very noticeable....
Helpfu","Stop the favoritism, it is very noticeable....
Helpfu",4.0,1.0,4.0,3.0,3.0,5.0,Recommends,Positive Outlook,Disapproves of CEO
Sat Jan 30 2021, Sales Associate,"Fenton, MO",Current Employee ,Great Place,0,"Diverse group of people, great benefits, good pay, reasonable time off
","Disgruntled customers, a lot of responsibility placed on few people
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 29 2021, Sales Associate,"Dartmouth, MA",Former Employee ,Pretty okay,0,"They where very flexible with school schedule
","Not a very ergonomic place to work
Helpfu",,4.0,,,,,,Recommends,Neutral Outlook,No opinion of CEO
Fri Jan 29 2021, Sales Specialist Flooring,"Los Angeles, CA",Former Employee ,Flooring,0,"Pay is decent. 
Interview was easy.
","Hours are bad.
Expectations are shifting too much.
Advice to Management
Better pay, better hours, and better incentive would make job a lot more appealing.
Helpfu","Better pay, better hours, and better incentive would make job a lot more appealing.
Helpfu",4.0,1.0,5.0,5.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 29 2021, Specialist,,Current Employee ,Good,0,"Has ups and downs but overall a good work family
","It’s retail lol it’s fast paced at times and gonna deal with new changes daily.
Helpfu",,4.0,3.0,5.0,5.0,4.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Sat Jan 30 2021, Receiver/Stocker,"Anniston, AL",Current Employee ,Access to Upward Mobility,0,"The store management is very supportive.
","The work teams are short staffed.
Helpfu",,4.0,3.0,4.0,3.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sat Jan 30 2021, CSA Lowes,"Prince George, VA",Current Employee ,It's a job,0,"easy hours, flexible management, nice people
","Every year, right around early January hours drop off HARD. You're lucky to get 3 days a week.
Helpfu",,4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Sat Jan 30 2021, Sales Associate,"Raleigh, NC",Former Employee ,"Fun work, okay management",0,"Work was busy but most tasks were enjoyable
","Management was not that great.
Helpfu",,4.0,3.0,4.0,5.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sat Jan 30 2021, Merchandising Service Associate (MSA),,Current Employee ,Review,0,"Good hourly pay. Travel expense pay.
","Poor work/life balance on off-shift. Travel to different store every week gets old.
Helpfu",,4.0,1.0,4.0,3.0,3.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Thu Jan 28 2021, Department Manager,"El Paso, TX",Former Employee ,Invest in your job and it will invest in you...,0,"I learned alot from the customers and employees who worked with me in the five years that I'm able to apply towards my career and life skills...
","Rotating schedule hard to work and go to school
Helpful
Lowe's Home Improvement Response
January 29, 2021 – Talent Brand Analyst
Thank you for taking the time to write a review. We value your feedback",,5.0,2.0,4.0,4.0,5.0,4.0,Recommends,Positive Outlook,
Fri Jan 29 2021, Server,,Current Employee ,Decent job,0,"Great space to work and move
","A lot of standing on my feet
Helpfu",,5.0,4.0,4.0,4.0,4.0,4.0,,,
Fri Jan 29 2021, Delivery Coordinator,"Rolla, MO",Current Employee ,Great job for students,0,"Management works great with student schedules
","Hours depend on work load, otherwise it is busy work
Helpfu",,5.0,3.0,4.0,4.0,3.0,5.0,,,
Fri Jan 29 2021, Project Manager,"Mooresville, NC",Former Employee ,Great place to work.,0,"Great room to grow internally.
","Leadership isn’t clear on direction
Helpfu",,5.0,,,,,,,,
Thu Jan 28 2021, Department Supervisor,"Seattle, WA",Current Employee ,Lowes,0,"Lowes is Great place to work
","No complaints. Retail is retail.
Helpfu",,4.0,4.0,4.0,5.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Jan 28 2021, MST Associate,"Austin, TX",Former Employee ,Pay rate,0,"10% employee discount on all In-store products. 
Friendly coworkers
","Low hourly wage.
Hard to get overtime.
Helpfu",,4.0,4.0,3.0,3.0,2.0,1.0,,,
Fri Jan 29 2021, CSA IV,"Huntsville, AL",Former Employee ,"Good employment for students, would recommend part-time over full time if you have other commitments.",0,"Cool coworkers, above average management, freedom.
","Unorganized at times due to size of stores, under staffed (heavily), slow HR.
Advice to Management
Morning meetings were uncomfortable and would throw associates moods off. It's the 21st century, 5 bullet points and a CC email and you don't have to leave the office.
Helpfu","Morning meetings were uncomfortable and would throw associates moods off. It's the 21st century, 5 bullet points and a CC email and you don't have to leave the office.
Helpfu",4.0,2.0,3.0,5.0,5.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Fri Jan 29 2021, CSA ,,Former Employee ,Day to day work,0,"Learn a lot about improving your hom
","Usually Short staffed in spring an summer
Helpfu",,4.0,,,,,,,,
Fri Jan 29 2021, Cashier,"Wood Village, OR",Former Employee ,"Great Company, but still has a few issues.",0,"Easy Work.
Nice Coworkers.
Good at checking up.
","Pay could be higher.
Communication between team members could be better.
Lots of directly unrelated work.
Not enough Modern Tech to make Job easier.
Advice to Management
Better Signage, especially in Self Checkout, regularly update team on status, and deals.
Helpfu","Better Signage, especially in Self Checkout, regularly update team on status, and deals.
Helpfu",4.0,4.0,4.0,4.0,3.0,5.0,Recommends,Positive Outlook,No opinion of CEO
Fri Jan 29 2021, Sales Associate,"Houston, TX",Former Employee ,Good Experience,0,"Decent pay depending on the department.
","Overtime is not encouraged. During certain times of the year, hours get cut by a large amount.
Helpfu",,4.0,4.0,4.0,5.0,4.0,4.0,Recommends,Neutral Outlook,
