date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Tue Nov 24 2020, Commercial Airline Pilot,"Daytona Beach, FL",Current Employee ,Good Corporation,0,"They provide Great pay and benefits
","The cons of my employer are work
Helpfu",,5.0,,,,,,,,
Mon Dec 07 2020, Flight Attendant,"Chicago, IL",Former Employee ,I loved my time with this company!,0,"Company culture
Benefits
Flexible schedule 
Pay after 5 years
","Reserve 
Being away from home
Helpfu",,4.0,4.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,
Tue Dec 08 2020, Reservations Agent,"Houston, TX",Current Employee ,"Great benefits, very demanding",0,"I work for United because of the flight benefits I receive. If it wasn't for that, I would never put myself through the trouble. Pay is ok, but not worth it. This company trains you from day 1 to feel as if they're doing you a favor by hiring you for one position, then make you work all departments they possibly can. Without extra pay. The job I was hired for I only work less than 25% of the time. With the pandemic I understand they are cutting corners, but they have been doing that for all the years I've worked for them long before the Coronavirus hit.
","Stressful, no downtime, confusion between departments - even supervisors
This job will suck the life out of you if you're working full-time. You may be able to work remotely, but after an 8 hour day of constant stress, you will not feel like doing anything else. No healthy work/life balance.
Advice to Management
Let people work the department they are hired for. This would result in agents being able to take better care of customers and actually providing accurate information. United cannot realistically expect an agent to be able to switch between departments all throughout the day and not get confused.
Helpfu","Let people work the department they are hired for. This would result in agents being able to take better care of customers and actually providing accurate information. United cannot realistically expect an agent to be able to switch between departments all throughout the day and not get confused.
Helpfu",3.0,2.0,5.0,5.0,3.0,3.0,Doesn't Recommend,Negative Outlook,Approves of CEO
Mon Nov 23 2020, Flight Attendant,"San Francisco, CA",Current Employee ,Unique and Fun,0,"Great benefits
No one day is the same
You meet new people everyday
The sky is the limit to places you can go
","As a junior flight attendant you may not know where you’re going to till the day of
Larger network of operation can lead to having minor detail be overlooked and you get the short end of the stick
Helpfu",,5.0,4.0,5.0,5.0,4.0,5.0,Recommends,Positive Outlook,
Mon Nov 23 2020, Flight Attendant,,Former Employee ,Travel the world,0,"pay, benefits, travel, flexibility, new experiences
","reserve life can be unstable
Helpfu",,5.0,3.0,5.0,5.0,5.0,5.0,,,
Mon Dec 07 2020, Coordinator Airport Operations Station Support,,Current Employee ,"Potential to be great, Very Poor Management",0,"The experience of working in a fast paced, exciting work environment such as an airport.
Working with new people daily. 
Being a help to someone in need. 
Adding value to the operation system. 
Travel benefits
","Management is very poor at certain Hubs IAH
Fake unity in front of Senior management 
Low salary
Favoritism 
Messy Office politics— they all play by this and if you choose not to then you’re ostracized. 
Specific Managers are very unprofessional and allow their personal feelings dictate the way they treat employees
Retaliation against employees who try to address grievances and nothing is done to prevent this unless you have an ally in upper management/HR
So much gossiping and talking about each other - which creates a hostile work environment. Something needs to be done because management encourages it or turn a blind eye since it isn’t about making the company money.
Advice to Management
Get new management that takes a real interest in your department. Get your staff including directors, supervisors and managers to set the standard and stop talking about each other and creating a toxic workplace environment- or reprimand them.
Listen to your staff and treat them as equals instead of seat fillers. 
Clean house because you can’t change some environments with outdated views/stuck in their ways.
Helpfu","Get new management that takes a real interest in your department. Get your staff including directors, supervisors and managers to set the standard and stop talking about each other and creating a toxic workplace environment- or reprimand them.
Listen to your staff and treat them as equals instead of seat fillers. 
Clean house because you can’t change some environments with outdated views/stuck in their ways.
Helpfu",2.0,4.0,1.0,2.0,2.0,1.0,Doesn't Recommend,,
Fri Dec 04 2020, Ramp Agent,,Current Employee ,Take what you can from it,1,"Flying and flexibility with schedule
","Cutthroat upper management lies about covid
Helpful (1",,3.0,3.0,1.0,1.0,3.0,4.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Fri Dec 04 2020, Analyst,,Former Employee ,"Not Internally ""United",2,"fly free and employee benefits and recognitions get smaller every year
","No transparency. Leadership has had little operational experience but deligates from an office off airport property.
Helpful (2",,2.0,,,,,,,,
Sun Dec 06 2020, Flight Attendant,"Washington, DC",Former Employee ,Seniority is everything,0,"Flexible hours
Great health and Flight benefits
","Reserve schedule
no upward mobility
beginning pay
Helpfu",,3.0,,,,,,,,
Tue Dec 01 2020, Ramp Agent,,Current Employee ,Solid place to start an aviation career,1,"Great benefits, opportunity to grow if you have an education.
","A little too much focus on needing a degree to move up. I have one, but also have years of experience to back up my knowledge. People with zero aviation experience will get hired off of the street before quality internal candidates, simply by having a bachelors. Its recipe for strained relationships between the workforce and management.
Helpful (1",,4.0,4.0,4.0,5.0,4.0,5.0,Recommends,Positive Outlook,No opinion of CEO
Wed Dec 02 2020, Flight Attendant,"Boston, MA",Former Employee ,Eh...,1,"Lots of benefits, good health insurance, flight benefits, ticket discounts, different lifestyle
","You don't really know what you're getting into when you show up to training, they kind of keep it a secret, the culture is backwards and everything is based on seniority
Advice to Management
Treat your employees like people, not numbers
Helpful (1","Treat your employees like people, not numbers
",3.0,1.0,3.0,5.0,5.0,5.0,Recommends,Negative Outlook,No opinion of CEO
Thu Nov 19 2020, Facilities Technician,"San Francisco, CA",Current Employee ,Building Maintenance,0,"Great work environment and benefits.
","Unstable industry making it risky to commit
Helpfu",,5.0,4.0,4.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Dec 03 2020, Scrum Master,"Houston, TX",Former Employee ,Ok place to work,0,"Decent insurance and travel benefits
","Pay isn't competitive, most upper management are out for themselves
Advice to Management
Appreciate your employees a little more
Helpfu","Appreciate your employees a little more
Helpfu",3.0,4.0,2.0,4.0,2.0,2.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Wed Nov 18 2020, Flight Attendant,"San Francisco, CA",Current Employee ,Great career but not for everyone,0,"improves over time with seniority, flexible, adventurous, easy
","you may be away from home a lot, constant changes, lack of sleep, unstable (furloughs happen)
Helpfu",,5.0,4.0,5.0,5.0,5.0,5.0,,,
Wed Nov 18 2020, Flight Attendant,"San Francisco, CA",Current Employee ,Great career but not for everyone,0,"improves over time with seniority, flexible, adventurous, easy
","you may be away from home a lot, constant changes, lack of sleep, unstable (furloughs happen)
Helpfu",,5.0,4.0,5.0,5.0,5.0,5.0,,,
Thu Dec 24 2020, Flight Attendant,"Los Angeles, CA",Current Employee ,"Unprofessional and greedy for money. Also, before covid UAL did not clean their planes well at all. Ask the cleaners.",0,"You can fly for free, on standby of course. 😉
","UAL does not really care about the well being of employees or customers and safety. Making money is their number one priority.
Helpfu",,1.0,1.0,1.0,1.0,2.0,3.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sun Nov 29 2020, Flight Attendant,,Current Employee ,United,1,"Company is well established. The principle foundations seem to be pretty solid when everything else is constantly changing. Benefits are outstanding.
","It a very senior based airline. There seems to be division between the seniors and juniors.
Helpful (1",,4.0,3.0,3.0,3.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Nov 17 2020, Ramp Agent/Baggage Handler,"Houston, TX",Current Employee ,Good,0,"Flight Benefits flexible fun outside
","weather hours bus heat humidity
Advice to Management
no advice
Helpfu","no advice
Helpfu",5.0,,,,,,,,
Tue Nov 17 2020, Flight Attendant,"Newark, NJ",Current Employee ,Best job in the world,0,"You get to get paid to travel the world 
amazing benefits
","its a lot of work but worth it
Advice to Management
none
Helpfu","none
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Dec 01 2020, Senior Software Development Manager,"Houston, TX",Current Employee ,Great Place to Work,0,"Travel Benefits -- If you love to travel the travel benefits are great
People -- great group of people and camaraderie among teams
","Agility -- It can be challenging to implement / try new technology as most big corporations experience. 
Volatility -- Dependent on gas prices (not as much), economy, pandemic
Helpfu",,4.0,5.0,4.0,4.0,3.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Tue Dec 01 2020, Supervisor ,"Chicago, IL",Current Employee ,Growing Company until Covid !,0,"Growing Company until Covid, will start to regain strength 2nd QTR of 2021
Good Benefits
","Airline Industry has a high cost structure to run its business, not good when the economy is in a downturn.
Advice to Management
Better training program with Supervisors and Managers, better communication needed between shift managers . The level 5's need to work closer and assist with the level 6 supervisors. The goal is to help the supervisors grow and learn.
Helpfu","Better training program with Supervisors and Managers, better communication needed between shift managers . The level 5's need to work closer and assist with the level 6 supervisors. The goal is to help the supervisors grow and learn.
Helpfu",4.0,3.0,3.0,3.0,3.0,3.0,Doesn't Recommend,Neutral Outlook,
Mon Nov 16 2020, Project Manager,"Houston, TX",Former Employee ,Great company to work for,0,"Challenges and new things to learn constantly and flight benefits are great
","This industry as a whole is quite depending on the economy and disposable income.
Helpfu",,5.0,5.0,4.0,5.0,5.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Mon Nov 16 2020, Flight Attendant,"New York, NY",Current Employee ,Amazing company,0,"Flexible schedule, good compensation, great layovers
","Reserve system, straight reserve system
Helpfu",,5.0,,,,,,,,
Mon Nov 16 2020, Administrative Assistant,"New York, NY",Former Employee ,The best!,0,"Delightful from the get go...or take off!
","Nothing to say at all
Advice to Management
Keep up the great work!
Helpfu","Keep up the great work!
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Nov 30 2020, GSE TECHNICIAN,"San Francisco, CA",Former Employee ,Great company to work for.,0,"Work environment, health and travel benefits, company history, and management.
","May be in a grave shift until opening for other shifts which can be years.
Advice to Management
Put the employees first and we will keep our customers first.
Helpfu","Put the employees first and we will keep our customers first.
Helpfu",4.0,3.0,5.0,5.0,4.0,5.0,Recommends,Neutral Outlook,No opinion of CEO
Mon Nov 30 2020, Ramp Agent,"San Francisco, CA",Current Employee ,"Overall, Not That Bad",0,"As a single (not-married) student, working as a ramp agent with United is not that bad at all. It is a decent job that makes decent money depending on how long you have been with the company. Being young and having full benefits with a stable company puts my mind at ease. With a flexible* schedule as well as holiday pay and paid vacation time is also a plus.
","There are good and bad people here, but it really depends on your place of work. I cannot complain completely about the full workforce, but there are some bad apples that can cause trouble to you as well. In my pros, I stated ""flexible*"" with an asterisk as it is flexible if you have been with the company for more than 5-8 years. Anything under five years and you get some what bottom of the barrel choices that could conflict with your life schedule.
Helpfu",,4.0,,,,,,,,
Sun Nov 29 2020, Instructor,"Denver, CO",Current Employee ,Volatile yet rewarding,0,"Travel industry benefits
Variety of co workers
","Volatile industry
No guarantee of advancement
Helpfu",,4.0,3.0,3.0,4.0,3.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Sun Nov 29 2020, Flight Attendant,,Former Employee ,It was an uplifting company.,0,"I got to see the world and meet some pretty cool people.
","The schedule can be crazy at times.
Helpfu",,4.0,,,,,,Recommends,Positive Outlook,No opinion of CEO
Sun Nov 29 2020, Flight Attendant,,Current Employee ,Good Company,0,"Good treatment of staff by management
","There is no cons to mention
Advice to Management
Have more day to day interaction with staff
Helpfu","Have more day to day interaction with staff
Helpfu",4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Nov 30 2020, Flight Attendant,"Newark, NJ",Former Employee ,Flight Attendant,0,"Benefits, new environment daily, travel
","long hours, unpredicatablity, horrible management
Helpfu",,2.0,1.0,1.0,4.0,2.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sat Nov 28 2020, Aircraft Maintenance Technician,"Dulles, VA",Current Employee ,Good,0,"Pay and the benifits are decent
","Hours of operation are hard on family.
Helpfu",,4.0,4.0,4.0,4.0,4.0,4.0,Doesn't Recommend,Neutral Outlook,
Fri Nov 13 2020, Flight Attendant,"New York, NY",Current Employee ,Flight attendant,0,"Very Flexible, great pay, awesome benefits
","Honestly, it's such an amazing job
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Nov 26 2020, Flight Dispatcher,"Chicago, IL",Former Employee ,Good company to work for,0,"Good Pay and great benefits
","Too much upper management, and too much hagiarchy on ORG charts. Typical ups and downs in the airline business
Helpfu",,4.0,4.0,5.0,5.0,5.0,4.0,Recommends,Negative Outlook,Approves of CEO
