date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Thu Jan 11 2018, Finisher,"Tulsa, OK",Current Employee ,overall horrible,0,"Vacation is the only good benefit.
","Racism, poor benefits, poor work environment, poor leadership, no room for growth, stagnate pay with no real raise, intense manual labor, and poor work ethic of peers.
Advice to Management
replace supervisors and team leaders with unbiased authoritarian leaders who recognise and reprimand substandard employees.
Helpfu","replace supervisors and team leaders with unbiased authoritarian leaders who recognise and reprimand substandard employees.
Helpfu",1.0,2.0,1.0,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Mon Jan 08 2018,Anonymous,,Current Employee ,sr manager,3,"great place to start a career and then move on.
","Women simply do not get promoted beyond mid-level management. White men with half the experience are advancing left and right.
Advice to Management
It is high time you realize that the American Women who work for you are your competitive advantage in the US market. Your competitors come from other countries. Your purchase decision makers are nearly all women, and yet you continue to dismiss the value of the dedicated, highly intelligent and vastly experienced women in your midst. White men at the top surround themselves with people who look, act and talk just like themselves. That is the box you need to get out of. Time is wasting.
Helpful (3","It is high time you realize that the American Women who work for you are your competitive advantage in the US market. Your competitors come from other countries. Your purchase decision makers are nearly all women, and yet you continue to dismiss the value of the dedicated, highly intelligent and vastly experienced women in your midst. White men at the top surround themselves with people who look, act and talk just like themselves. That is the box you need to get out of. Time is wasting.
",1.0,1.0,1.0,1.0,2.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Thu Nov 30 2017, Senior Engineering Manager,"Benton Harbor, MI",Current Employee ,"Good company, needs focus on proper leaders in place to drive to the future",2,"Good area to raise kids, great vision/mission/values - agree fully. Pay is ok
","I believe as an organization we are struggling a bit over the last ~2 years with some direction, which in my opinion is cause we have huge misalignment in all the leadership levels. Differences in people evaluation, in objectives and personal agendas may be driving us to not move in a single direction with focus and speed.
Advice to Management
So many times we get consultants for many things.. why not get consultants to understand if our leadership structure and the proper alignment is consistent? Im thinking VP, Sr Director, Director levels.
Helpful (2","So many times we get consultants for many things.. why not get consultants to understand if our leadership structure and the proper alignment is consistent? Im thinking VP, Sr Director, Director levels.
",4.0,4.0,5.0,4.0,4.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Fri Dec 08 2017, Tech Professional,"Benton Harbor, MI",Current Employee ,Technical professional,7,"Nice area to live . Flexible work schedule but this is required to deliver the amount of work assigned. ""Always on"" may be on vacation with family but still dealing with work.
","Openly targeting any white workers over 40 to try to reduce cost and replacing with H1b workers. Seems to have some arbitrary diversity quotas to use in advertising.
Advice to Management
Value all people. Support long term employees who have a great deal of knowledge instead of tossing them away for any number of short sited agendas
Helpful (7","Value all people. Support long term employees who have a great deal of knowledge instead of tossing them away for any number of short sited agendas
",2.0,4.0,2.0,2.0,2.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Thu Dec 14 2017, Cost Analyst,"Benton Harbor, MI",Current Employee ,Cost Analyst,0,"Is a relationship Company. People is very nice and willing to help.
","The Company is going through some major transformations and is causing a lot of stress while leadership align on where should the company go now. A lot of re organization.
Advice to Management
Invest more on People.
Helpfu","Invest more on People.
Helpfu",3.0,4.0,3.0,4.0,4.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Wed Nov 29 2017, Procurement,,Former Employee ,Great Place to Work,0,"The company really try to make it a great place to work balancing family life with work. There are really good and hard working people that will happily team work with you if you are respectful and go the extra mile with your work. 
The company have really good benefits.
Some co-workers and Managers really inspire people to go the extra mile.
","Networking went in the wrong direction by promoting ""friends"" and social people. The company is really trying to change that, but is still in process.
Advice to Management
REALLY good, hard working and team oriented peers left the company because they never got promoted and saw lazy people that got promoted for being friendly with their manager (more than once in different areas).
Management for ALL areas should really evaluate time to time what their people are doing, there is a lot of people that is known for being lazy, online shopping, separating meeting rooms just to group to chit-chat and go online, many express in a very low and unprofessional way about their co-workers and managers, they open meetings and don't even pay attention (constant texting on their cell phone), some people do the minimum work done and things just get done because somebody else is actually working and managers don't notice!, etc....
Helpfu","REALLY good, hard working and team oriented peers left the company because they never got promoted and saw lazy people that got promoted for being friendly with their manager (more than once in different areas).
Management for ALL areas should really evaluate time to time what their people are doing, there is a lot of people that is known for being lazy, online shopping, separating meeting rooms just to group to chit-chat and go online, many express in a very low and unprofessional way about their co-workers and managers, they open meetings and don't even pay attention (constant texting on their cell phone), some people do the minimum work done and things just get done because somebody else is actually working and managers don't notice!, etc....
Helpfu",4.0,5.0,5.0,3.0,5.0,2.0,Recommends,,No opinion of CEO
Thu Dec 07 2017, Auto Foam Operator,"Amana, IA",Current Employee ,my experience,1,"They are almost always hiring
","Says to do one thing one day the next day the same thing is not ok
Helpful (1",,3.0,2.0,2.0,3.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Fri Dec 08 2017, Assembly Line Worker,"Findlay, OH",Former Employee ,"Easy work, Alright environment",0,"Easy work, Good pay, Over-time always offered
","3rd shift drags, Mandation to work over.
Helpfu",,3.0,3.0,4.0,5.0,5.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Wed Nov 15 2017,Anonymous,,Former Employee ,Sourcing Specialist,0,"Learning Experience for new comers
","Divisional structure leads to several communication hard times
Advice to Management
None.
Helpfu","None.
Helpfu",4.0,,,,,,,,
Fri Dec 15 2017, Assembly Line Worker,"Clyde, OH",Former Employee ,Down straight terrible!,2,"Paid breaks, heaters, air condition, cafe inside building, training
","Get attitude from TLs and people on the Line, you have 2weeks of training and it gets extended when you are pulled from the line. Kelly's (the temp agency they brought in) only gives you 3 call off and points you when they send you to the hospital. The place you on opposite requested shifts. So if you have a family I would not recommend this job. So if you asked for mornings because you have kids they will either give you evenings or night shift
Advice to Management
With Kelly's services, extend the days to at least 5. Some people actually have health problems and also DONT FIRE ANYONE THAT IS ON WORKMANS COMP!
Helpful (2","With Kelly's services, extend the days to at least 5. Some people actually have health problems and also DONT FIRE ANYONE THAT IS ON WORKMANS COMP!
",1.0,1.0,1.0,1.0,5.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Tue Nov 07 2017, Human Resources Manager,"Covert, MI",Current Employee ,HR Lead,1,"Flexible work culture. Promotes or supports virtual work environment. Relaxed and casual. Have accountability and empowerment to do big tasks.
","Frequently cut costs by reducing people and don’t stick with longer term strategy. Very short sighted. Rollercoaster environment that doesn’t promote stability.
Helpful (1",,4.0,5.0,5.0,4.0,3.0,2.0,Recommends,Negative Outlook,No opinion of CEO
Wed Nov 08 2017,Anonymous,,Former Employee ,Good company,0,"Friendly environment, opinions are taken
","Lack of connection with market
Helpfu",,4.0,4.0,4.0,4.0,3.0,3.0,,,
Mon Nov 06 2017,Anonymous,,Current Employee ,Best Company,0,"Nice working environment, Reliable company
","Time limts, More work, No cons, no cons
Helpfu",,4.0,4.0,4.0,,,,,,
Sat Nov 04 2017,Anonymous,,Former Employee ,Field Sales,0,"Whirlpool is an amazing company
","People in field sales could have problems with work life balance. The job is very demanding.
Advice to Management
Just to make sure field sales is taken care of by proving better work life balance.
Helpfu","Just to make sure field sales is taken care of by proving better work life balance.
Helpfu",5.0,3.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Oct 30 2017,Anonymous,,Current Employee ,Electrical Engineer,0,"Challenging projects, Helpful co-workers, Rich in diversity
","If you are an engineer, you have to be in Benton harbor. All the managers, teams are in Benton Harbor. 
Very slow promotions.
Advice to Management
Engineers need to be given the opportunity and space to engineer. Try to keep politics away.
Helpfu","Engineers need to be given the opportunity and space to engineer. Try to keep politics away.
Helpfu",4.0,2.0,5.0,3.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Mon Nov 06 2017,Anonymous,,Former Employee ,A faliling company,0,"Ok salary , wor k life balance.
","a lot of politics, management has no clue how to make product better. Pool or no planning. Backwater location.
Helpfu",,3.0,4.0,1.0,2.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Mon Oct 30 2017,N/A,"Findlay, OH","Electrician in Findlay, OH","Not Bad, But not Great and could be a whole lot better",2,"Work isn't to demanding. You aren't micromanaged as long as you do your job.
","They have no problem firing maintenance workers here, if they don't like you they will find a way to get rid of you. I have seen it happen before even discussing it with the employees. HR is being phased out. You are only able to work 60 hours a week. BENEFITS ARE BAD
Helpful (2",,3.0,2.0,1.0,2.0,1.0,3.0,Doesn't Recommend,Positive Outlook,
Tue Oct 17 2017, Journeyman Electrician,"Clyde, OH",Former Employee ,Skilled Trades,0,"Team work, Caring about one another from the top down
","Previous employees could be considered to return
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Oct 09 2017,Anonymous,,Current Employee ,"Good Company, but still needs to focus on building a stronger foundation",0,"Company allows for self driven projects and unlimited movement abilities, Whirlpool values someones drive and ambition and has a proven track record of being able to promote from within to fill positions of need.
","Hard to have anything completed due to roadblocks and paperwork. Company needs to focus on setting a firm foundation and adhering too that foundation instead of letting the standards become lax and bend.
Advice to Management
Work on building a foundation and adhering to it. Also, realize the assembly workers are possibly the most valuable asset when it comes to making changes as they are the ones who work daily on trying to improve everything.
Helpfu","Work on building a foundation and adhering to it. Also, realize the assembly workers are possibly the most valuable asset when it comes to making changes as they are the ones who work daily on trying to improve everything.
Helpfu",4.0,,,,,,Doesn't Recommend,Negative Outlook,No opinion of CEO
Fri Oct 20 2017, Senior Sourcing Specialist,"Benton Harbor, MI",Former Employee ,Good experience,1,"Learned a lot. Strong knowledge base of procurement strategy methodologies and tactics. Heavy on contract negotiation preparation and execution of strategy.
","At whirlpool, human resources uses a forced ranking approach to people managemwnt. The Calibration process causes drama and at times shifts the focus from job performance to managing to a metric.
Advice to Management
Na
Helpful (1","Na
",3.0,3.0,3.0,4.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Fri Oct 06 2017,Anonymous,,Current Employee ,HR Manager,0,"-Nothing to be added to Whirlpool
","- Great career opportunity in Human Resources
Helpfu",,5.0,5.0,5.0,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Nov 01 2017, Marketing Manager,"Benton Harbor, MI",Former Employee ,CISGender white need not apply,15,"The company has potential to be great.
","Full discrimination in effect with limited opportunity for CISgender straight white males. If you are over 35 with a family, do not join Whirlpool. If you do join, ignore the stated values, it's everyone for themselves
Helpful (15",,1.0,1.0,1.0,1.0,2.0,1.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Mon Oct 16 2017,Anonymous,,Current Employee ,Manufacturing Engineer,0,"Lots of opportunities for leading large improvement projects
","Management tends to over assign projects while still expecting a prompt deadline
Helpfu",,2.0,1.0,2.0,3.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Thu Oct 12 2017,Anonymous,,Former Employee ,Acceptable,0,"The company focus on cash flow means that they can invest when they want to , the question is whether they care about what you care about.
","The corporate headquarters is geographically isolated from other major corporations so you need to work at understanding major trends in your specialty.
Advice to Management
More emphasis on getting people out from behind their desks and interacting with others in their specialty would help many aspects be more effective.
Helpfu","More emphasis on getting people out from behind their desks and interacting with others in their specialty would help many aspects be more effective.
Helpfu",3.0,,,,,,,,
Mon Sep 25 2017,N/A,"Benton Harbor, MI","Intern in Benton Harbor, MI",Great company,0,"People are very nice
Lots of work to do 
Good benefits
","Location isn't ideal
Gets cold in the winter
Helpfu",,4.0,5.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Mon Oct 09 2017,N/A,, ,Trade Partner Support,0,"I was happy to be employed
","Customer service is a difficult job.
Helpfu",,3.0,,,,,,,,
Thu Oct 05 2017,Anonymous,,Current Employee ,Assembly,2,"Decent pay, 401k... Steady work.. Fun with with fellow employees in certain areas
","They don't care about employees as people. Your seniority means absolutely nothing even if you are a hard worker and have perfect attendance you will lose jobs to people with less time because they are friends with supervisors or coordinators. They force you back to work early if you get a surgery from working there
Helpful (2",,2.0,3.0,1.0,3.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Thu Oct 19 2017, Quality Engineer,"Amana, IA",Former Employee ,Whirlpool,1,"Friendly People with Hard Workers
","Unstructured management. Crisis Management. Too Remote location
Advice to Management
Organized and structure activities. Centralize operation
Helpful (1","Organized and structure activities. Centralize operation
",1.0,1.0,3.0,2.0,2.0,1.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Mon Sep 11 2017,N/A,N/A, ,Great Company,0,"Very good company to work for. Perfect Life/Work Balance and excellent benefits
","Need better communication across departments
Helpfu",,5.0,5.0,5.0,4.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Sep 07 2017,N/A,, ,Electrical Design Engineer Co-op,0,"Learning on the go. Great engineering team. Helped me a lot
","Learning on the go - When I first started, I felt so dumb since I do not know anything
Helpfu",,4.0,,,,,,,,
Tue Sep 05 2017,Anonymous,"Saint Joseph, MI",Current Employee ,Great Company to work for,0,"Great company to work for which goes over and above to ensure a great work life balance.
","Located in a small community. If you have a young family it is great, but if you are a young single professional it can be a struggle.
Helpfu",,5.0,5.0,4.0,4.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Tue Sep 19 2017, Customer Relations,"Benton Harbor, MI",Current Employee ,Ever changing.,0,"Forward thinking. Great innovation and company for one to get a variety of opportunities in different business-related fields. The scores are typically high on employee engagement. There are many events and fundraising for donations to both local and national charities.
","Communication & organization. Some barriers can exist if management is spread too thin or if staff, in general, is not meeting the needs of the client.
Advice to Management
Understand the job your employees perform on a day to day basis.
Helpfu","Understand the job your employees perform on a day to day basis.
Helpfu",3.0,3.0,3.0,3.0,3.0,2.0,Recommends,Positive Outlook,Approves of CEO
Wed Sep 13 2017, Engineer,"Somerset, NJ",Former Employee ,Engineer,0,"Good team work very supportive
","Line management style very abrasive
Advice to Management
Listen to the engineers instead of talking over them
Helpfu","Listen to the engineers instead of talking over them
Helpfu",3.0,3.0,2.0,2.0,2.0,1.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Sun Aug 27 2017,Anonymous,,Current Employee ,Great co-workers,0,"Great co-workers, strong team-work, continuous improvement mindset
","Networking may be as important if not more than what you accomplish
Advice to Management
Acknowledge the people that get things done.
Helpfu","Acknowledge the people that get things done.
Helpfu",5.0,3.0,5.0,3.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sun Aug 13 2017, Director,"Benton Harbor, MI",Former Employee ,Disappointment,21,"Some of the greatest most skilled people I've ever met. Great diversity. Most of the management was exceptional. Great levels of investment in all the right areas. For what it is, Whirlpool is one of the best companies for which I've been associated. I have to say, having just left and seen some of the other companies out there, that Whirlpool has so much to offer and so many opportunities to succeed. They attract the best talent and if they could stop exploiting that talent and leverage it to their good and the employees good, they are unstoppable. They can crush their competition and dominate the marketplace.
","However, they are ruled by an elite group of white men who believe they are all knowing. They have driven away their best talents to other places, and put into place more white men to secretly demean women, minorities - especially black men, and anyone who could possibly encroach on their power. They are exceptionally insecure, but in a manner in which they pile their walls high with yes men, who revel in the wine clubs and local catholic school system. Their clubs and good ol' boy networks are alive and strong and even though you don't need to be a great leader or competent in business, relationships, financial acumen, or any skills which should have served them to advance shareholder value or employee satisfaction, you will not get in. Whirlpool has so many great middle manager and so many soldiers for the trenches that are amazing, that they can still move forward. It is just so disappointing. So sad how they shed the good talent, the best talent. I watched them fabricate stories to push out many great individual leaders. I too loved the company and never thought they would do it to me, but when they need a sacrifice, they find one. They always do.
Advice to Management
Proactive the ethics and values you profess. You could do so much, stop making up the lies to lengthen your own careers. Oh, and I'm so happy to be out. Truly greener grass and so many more opportunities than I thought were possible. Thanks for the package, six days before I was going to announce my departure!
Helpful (21","Proactive the ethics and values you profess. You could do so much, stop making up the lies to lengthen your own careers. Oh, and I'm so happy to be out. Truly greener grass and so many more opportunities than I thought were possible. Thanks for the package, six days before I was going to announce my departure!
",2.0,3.0,1.0,2.0,3.0,1.0,Recommends,Neutral Outlook,Disapproves of CEO
Thu Sep 07 2017, Sales Strategy Manager,"Benton Harbor, MI",Former Employee ,Great Company,0,"Increasing importance of work/life balance
","Need to better tap talent
Helpfu",,3.0,4.0,4.0,3.0,4.0,3.0,,,
Wed Aug 23 2017,Anonymous,,Current Employee ,Director,0,"Pay, great people (the best I've worked with in my career), new CEO
","A bit political, can get on the outs if you're not careful
Helpfu",,4.0,4.0,4.0,3.0,3.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Thu Aug 17 2017,Anonymous,N/A,Former Employee ,Senior Manager,1,"Good company, supports work-life balance
","struggles to balance short-term results versus long-term goals
Helpful (1",,4.0,4.0,4.0,4.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Fri Aug 18 2017,Anonymous,,Current Employee ,Long term Whirlpool Employee,6,"Fairly Stable, most people who work there are polite, you can learn a lot about many areas of business, and they will help pay for schooling
","Company is slow to change and good managers are becoming fewer and farther between. Often loud/rude or arrogant people get promoted to management and they do not listen to others or if they listen they take credit for others ideas. Also a lot of nepotism-who you know not what you know promotions.
Advice to Management
Know the company values, make decisions in alignment with these values, and examine your behavior to make sure you are living up to these values
Helpful (6","Know the company values, make decisions in alignment with these values, and examine your behavior to make sure you are living up to these values
",3.0,2.0,3.0,3.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Wed Aug 30 2017,N/A,N/A, ,Customer service supervisor,0,"pay is ok, pays for school
","unrealistic expectations, don't care about their employees, hypocritical
Helpfu",,2.0,1.0,1.0,1.0,2.0,1.0,Doesn't Recommend,,Disapproves of CEO
Tue Aug 22 2017, Electrical Technician,"Amana, IA",Current Employee ,"Job itself isn't bad, management is terrible.",5,"Good environment to learn, if you've got thick skin. You can get a feel for the industry, but not a likely final career for many.
","High stress, management has been a revolving door for the past few years. Lack of accountability.
Advice to Management
Respect your employees, or soon you won't have any.
Helpful (5","Respect your employees, or soon you won't have any.
",2.0,4.0,2.0,2.0,2.0,1.0,Doesn't Recommend,Positive Outlook,Disapproves of CEO
Wed Aug 09 2017, Machine Operator,"Clyde, OH",Current Employee ,Nice,0,"Good environment, great management
","Climate control, parking lot, breaks
Helpfu",,4.0,2.0,3.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Aug 17 2017,Anonymous,,Current Employee ,"Opportunities for ""yes"" men and twenty somethings",4,"Better than average pay and fairly secure jobs.
","Hard work, education, and other factors don't play as much into getting promotions as networking, keeping your mouth shut, and keeping the status quo.
Advice to Management
Bandying about verbiage and acronyms doesn't make you smarter than your employees. Learn to listen, to the good and the bad, with a view towards helping the organization get better instead of worrying about keeping your positions. Things can change in a heartbeat and if we continue the way we're headed, we won't be around.
Helpful (4","Bandying about verbiage and acronyms doesn't make you smarter than your employees. Learn to listen, to the good and the bad, with a view towards helping the organization get better instead of worrying about keeping your positions. Things can change in a heartbeat and if we continue the way we're headed, we won't be around.
",2.0,3.0,2.0,2.0,4.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Mon Aug 21 2017,Anonymous,,Current Employee ,Okay,1,"Good benefits, decent pay and amazing place in the summertime.
","Winter is intense off of Lake Michigan and intense working conditions.
Advice to Management
stop focusing on each day and plan out farther.
Helpful (1","stop focusing on each day and plan out farther.
",2.0,1.0,1.0,3.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Mon Aug 07 2017, Cloud Solutions Engineer,"Chicago, IL",Current Employee ,Cloud Solutions Engineer,0,"Nice company to work and have nice work balance
","nothing to compliance regarding that company
Helpfu",,5.0,4.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Thu Aug 03 2017, Customer Service Representative,"Fort Campbell, KY",Current Employee ,Thrilled,0,"Great scheduling , ability to work for an outstanding company with many opportunities to grow, great care advisers, values employees
","must have discipline to work
Advice to Management
NA
Helpfu","NA
Helpfu",5.0,5.0,5.0,5.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Fri Jul 28 2017, Electrician,"Findlay, OH",Former Employee ,Best job I ever had.,1,"Best job I ever had. 
World class organization. Great pay. No favoritism. Ran like a nuclear submarine. Clean. Climate controlled.
","Zero cons.
One two three four five six seven eight nine ten eleven twelve thirteen fourteen fifteen sixteen seventeen nineteen
Advice to Management
Good job
Helpful (1","Good job
",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
