date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Fri May 29 2020, Electrical Engineer,"Grand Prairie, TX",Former Employee ,"LM great company , MFC Grand Prairie Toxic Work Environment, Inept Functional Managers",3,"Great Benefits, Most Colleague Engineers are very nice and smart people and easy to work with, flex schedule ,
","This what I saw on the 2 legacies programs and a new one I worked on.
Bad functional managers, toxic work culture set by older management riding the clock for the last 15 years.
The environment is stuck back 20 years is really a sustainment place, silo programs , very compartmentalize and very few new programs and the new programs the main positions are given to internal people (favoritism) that don’t have the experience/skill set for such tasks which basically creates reaction management NO planning is bad (like me mentor used to say the blind leading the blind), never seen so much incompetence.
 Sustainment programs are set by tribal knowledge which are just people hoarding information and they keep riding the clock. 
There’s not much HW design that I saw they are an Integrator so the suppliers deliver the electronic boxes main things are cables, break out boxes basically what my technicians or interns in other companies do. There’s few Basic CCA designs and those jobs are given to the favorites.
I like the people and the company however me and other people that came from other companies with lots of direct experience realize is a bad place since we won’t learn as much, will be pigeon hole , the culture and frustration from inept technical leads ( not all but most) drove us away. I just waited over a year to move on back to my previous company the short time I was there never really saw people smile or crack a joke which told me a lot.
Advice to Management
From an outsiders point of view there’s bad management( not all of them of course but most are ) set from the internal culture.
I would hire more outside Managers and technical leads for all levels of positions that have not been part of the internal culture and hopefully bring change , but is probably not ever going to happen
Helpful (3","From an outsiders point of view there’s bad management( not all of them of course but most are ) set from the internal culture.
I would hire more outside Managers and technical leads for all levels of positions that have not been part of the internal culture and hopefully bring change , but is probably not ever going to happen
",1.0,4.0,1.0,2.0,5.0,1.0,Doesn't Recommend,Neutral Outlook,
Thu May 07 2020, RFIC Design Engineer,"Moorestown, NJ",Current Employee ,Cutting edge work but lots of hurdles,1,"Always working on cutting edge technologies is good. Work life balance is really good since we're never working that many extra hours a week.
","There's a lot of procedural hurdles that you to need go through because the nature of the work. Salary isn't competitive to places outside of the defense industry.
Helpful (1",,3.0,5.0,3.0,5.0,2.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Apr 23 2020, Manufacturing Engineering Planner,"New York, NY",Current Employee ,Great,0,"Lifestyle and work life balance 
Pay
","Management
Hierarchy 
Sometimes get too focused in one area
Helpfu",,4.0,,,,,,,,
Mon Apr 20 2020, Systems Integration Analyst,,Current Employee ,Great company to work for,0,"Competitive salary and great benefits. Have worked for some exceptional managers.
","None to mention at this time
Helpfu",,4.0,5.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Sun Apr 19 2020, Aerospace Engineer,"Palmdale, CA",Current Employee ,"Good company, run by professionals",0,"Well run
Corporate culture
Lots of opportunities
Professionalism
Corporate pride
","Compensation package has historically lagged behind competitor companies but that's starting to change
Advice to Management
Keep up the great work!
Helpfu","Keep up the great work!
Helpfu",5.0,5.0,5.0,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Apr 19 2020, Software Engineer,"Philadelphia, PA",Current Employee ,"Cool work, good pay, but get a good program lead",0,"Stable job. Good pay. Interesting work.
","Very beurocratic at times. Certain programs are very outdated in their tools and technology they employ. There seems to be a focus of ""if it aint broke, dont fix it"" or a ""good enough"" attitude.
Advice to Management
Let the engineers be engineers and dont try to pull them to middle management, or else they will run away.
Helpfu","Let the engineers be engineers and dont try to pull them to middle management, or else they will run away.
Helpfu",4.0,4.0,4.0,4.0,4.0,2.0,Recommends,Positive Outlook,Approves of CEO
Sat Apr 18 2020, South Carolina,"Beaufort, SC",Former Employee ,"Great company, frustrating work environment",0,"Working for Lockheed was great and the benefits were pretty good.
","Lots of down time in the 6 months I worked there and dealing with the Marines we assisted was frustrating (thats coming from a former Marine).
Advice to Management
Keep in mind that you are out of the military.
Helpfu","Keep in mind that you are out of the military.
Helpfu",5.0,5.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Sat Apr 18 2020, Program Manager,,Current Employee ,Overall Great Place to Work,0,"Plenty of opportunities
Great exposure and learning
Continuing to transform to compete with modern workplace market
","Too much hierarchy
Unnecessary processes that cause delays
Typical large company red tape and people that do nothing but the bare minimum
Helpfu",,4.0,5.0,5.0,5.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Fri Apr 17 2020, Associate Mechanical Engineer,"Kings Bay, GA",Former Employee ,Mechanical Engineer,0,"-Great benefits
-Flexible schedule
-Great people
-Overall good company that invests in their people
","-Not fast-paced (could be a pro)
Helpfu",,5.0,5.0,5.0,4.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri May 01 2020, Subcontract Administrator,,Former Employee ,Review,1,"decent pay and flexible hours
","culture workforce is extremely competitive
Helpful (1",,2.0,5.0,2.0,2.0,3.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Thu Apr 16 2020,Anonymous,,Current Employee ,good,0,"good company to work with
","There are no cons to talk about
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,,,
Thu Apr 16 2020, Software Engineer,"Fort Worth, TX",Former Employee ,Great place to work.,0,"Honest, hardworking people and great work-life balance.
","Outdated SDLC practices and stubborn management.
Helpfu",,4.0,5.0,4.0,2.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Thu Apr 30 2020, Planner,,Current Employee ,Good Company,0,"Work Schedule, People, fun to work there
","Pay not great, raises average
Helpfu",,3.0,3.0,3.0,3.0,2.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Tue Apr 14 2020, Subcontracts Manager,"Dallas, TX",Current Employee ,Great place to work in a good economy,0,"Salary, job security, benefits, culture
","hard work, not for the lazy
Advice to Management
Mentorship!
Helpfu","Mentorship!
Helpfu",5.0,5.0,5.0,2.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Mon May 18 2020, Field Engineer,"Phoenix, AZ",Current Employee ,its ok,2,"work is easy
Pay is ok
","management doesn't care if you are an expert, they refuse to listen to you because of money
Advice to Management
management wants to do anything they can to save money even if it means not listening to the engineers
Helpful (2","management wants to do anything they can to save money even if it means not listening to the engineers
",1.0,3.0,1.0,3.0,2.0,1.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Mon Apr 06 2020, Software Engineer,"Fort Worth, TX",Current Employee ,Listening to employees,2,"Listens to employees
Will learn alot
Good job security
Modern technologies
","Although Lockheed Martin's technologies are modern, the vendors & customers you will have to work with usaully aren't using them. This means that if you are trying to avoid things like proprietary 50-year-old version control software, it is inevitable you will have to use it due to your vendors and customers using them.
Advice to Management
Keep up the work with keeping ears open to what can change and what can be updated. You can always go back to what you know works.
Helpful (2","Keep up the work with keeping ears open to what can change and what can be updated. You can always go back to what you know works.
",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Apr 09 2020,Anonymous,,Former Employee ,Great Company,1,"Great Culture and Workplace Environment, Casual Dress Code, Opportunities for Advancement
","No major criticisms of my time here
Helpful (1",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,Approves of CEO
Sun Apr 12 2020, Manufacturing Planner,"Dallas, TX",Current Employee ,Great Company,0,"Great benefits, flexible schedules, great culture
","Pay could be a little higher
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Apr 08 2020, Software Engineer,"Rockville, MD",Current Employee ,Good Money,1,"- Good culture of diversity and inclusion
- Good benefits and pay
- 10% match on 401k
- Great job stability
- Very flexible hours
","- Mostly everything requires a clearance
- DoD work can be soul crushing
- Work with legacy systems seldom involves the latest and greatest tech
- Difficult to get involved in different roles or switch programs
- Lots of unpaid overtime
Advice to Management
Provide more work to the Rockville site.
Helpful (1","Provide more work to the Rockville site.
",4.0,5.0,5.0,3.0,5.0,3.0,Positive Outlook,,
Fri Apr 10 2020, Software Engineer,"Palmdale, CA",Current Employee ,Solid Benefits and Flexible Work Schedule,0,"Flexible Work Schedule and friendly work environment
","Limited control over what you can work on
Helpfu",,5.0,,,,,,,,
Sat Apr 25 2020, Software Engineer Associate,"Fort Worth, TX",Current Employee ,Mixed bag,0,"Great retirement, lots of opportunities within the company, lots of room for career growth
","Very obviously not a software centered company, stuck with old tools and red tape. Upper management just cares about their bottom line and quantity over quality which leads to more rework down the line that may or may not be in the budget.
Helpfu",,2.0,1.0,1.0,5.0,3.0,1.0,Doesn't Recommend,Positive Outlook,No opinion of CEO
Fri Apr 10 2020, Engineering Program Manager,"Orlando, FL",Former Employee ,"Great people, systems integrator, internal politics conflicts, bureaucratic",0,"process oriented; good staff; large government contract focus; ethical focus for workers
","internal politics; lack of leadership adaptation for staff feedback; gender and age bias
Advice to Management
consider all candidates based on qualifications, history and performance, not just sponsor favorites.
Helpfu","consider all candidates based on qualifications, history and performance, not just sponsor favorites.
Helpfu",4.0,2.0,3.0,4.0,4.0,2.0,Recommends,Positive Outlook,Approves of CEO
Sat Apr 11 2020, Research Scientist,,Former Employee ,Fun but slow executing,0,"Independent, long term growth, and great name to pull from
","Slow moving, hard to convince you’re worth the extra promotion. They follow the policy too much.
Advice to Management
Move faster for the go getter and offer promotions if incredible goals are obtained
Helpfu","Move faster for the go getter and offer promotions if incredible goals are obtained
Helpfu",4.0,,,,,,,,
Wed Apr 22 2020, Electronics Engineer Asc,,Current Employee ,Management needs new blood,2,"Off-friday schedule and pay bonuses from performance
","Non-technical management 
Overworked with tight schedule
Lack of young and early career individuals 
Cutthroat environment with people seeking to look good in front of management 
Blocked a career position
Advice to Management
Management is full of narcissists. Majority of them are not technical in their fields. They milk the system. They recognize people are expendable/replaceable. They do not care about their employees career aspiration. My own management directly blocked me TWICE from moving onto a different position within the company. I found a different job elsewhere as a result and even got myself a promotion and considerable pay bump! Do not think I would ever return.
Helpful (2","Management is full of narcissists. Majority of them are not technical in their fields. They milk the system. They recognize people are expendable/replaceable. They do not care about their employees career aspiration. My own management directly blocked me TWICE from moving onto a different position within the company. I found a different job elsewhere as a result and even got myself a promotion and considerable pay bump! Do not think I would ever return.
",2.0,3.0,1.0,1.0,2.0,1.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Wed Apr 08 2020, Subcontract Management Associate,"Fort Worth, TX",Former Employee ,Team-focused Culture,0,"Focus on training, team culture, regular updates from upper management
","salaries can be on low end
Helpfu",,5.0,5.0,5.0,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Apr 04 2020, Software Engineer,"Littleton, CO",Current Employee ,Great place to work,1,"A lot of opportunity for growth and advancement
","Titles can be deceiving at times
Helpful (1",,5.0,,,,,,,,
Mon May 11 2020, Staff Engineer,,Current Employee ,Lockheed Martin: An acceptable backup plan when looking for employment,3,"The best part about working at Lockheed is the work itself. It is challenging and just plain cool. The people are great, and there is genuinely a team mentality on the projects you will be on. The 4/10's which give way to 3 day weekends every weekend is a plus.
","Human Resources and upper management don't really care about their employees. They talk/email a good game, but when it comes to delivering on their words with actions, they don't. Corporate profits and upper management bonuses are consistently put ahead of employee pay (about 25% below market) and safety. If you need Human Resources for anything, forget about it. You are better off talking to the wall; as you will get more relevant feedback from the wall.
Helpful (3",,1.0,4.0,1.0,1.0,1.0,1.0,Doesn't Recommend,Neutral Outlook,
Fri Apr 03 2020, Software Engineer,"Orlando, FL",Current Employee ,Great place to work,1,"Work/life balance, 9/80 with off Friday every other week, interesting projects, great Tuition reimbursement, training opportunities
","Sometimes is difficult to move up in technical positions
Advice to Management
keep up the good work
Helpful (1","keep up the good work
",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Apr 06 2020, Configuration Analyst,"Palmdale, CA",Current Employee ,Lockheed,0,"Great co workers, benefits ok, pay decent and 4/10's are awesome.
","Work could be slow depends on your program.
Helpfu",,4.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Apr 06 2020, Information Systems Analyst,"Phoenix, AZ",Current Employee ,Good company to work for,0,"The company's culture is great and allows for a great work/life balance.
","High cost of benefits
Limited potential for growth
Helpfu",,4.0,5.0,5.0,2.0,3.0,3.0,Recommends,Positive Outlook,Approves of CEO
Mon Apr 06 2020, Technical Support Engineer,"Atlanta, GA",Former Employee ,A great place to work in,0,"A chance to learn new technologies.
","To me, no Cons, one of the best places to work.
Helpfu",,4.0,4.0,4.0,4.0,4.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Sun Apr 05 2020, Project Manager,"Columbus, GA",Current Employee ,Great Company,0,"Good benefits, 401K is good
","Difficult work, sometimes work too much overtime
Helpfu",,5.0,3.0,5.0,5.0,4.0,,,,
Fri Apr 17 2020, Senior Software Engineer,"Fort Worth, TX",Former Employee ,Cogs in a wheel,2,"Every Friday off is nice. Lockheed with work with even irregular schedules. The company benefits are only okay. 
Work with a lot of smart people
Good as a first job and a resume booster
Job security is a plus
","Lockheed has a culture that believes they only need to compete with other defense contractors as employers. As such, when other defense contractors lower their standards for how they treat their employees, Lockheed will follow suit, including with benefits. Pay is only okay and healthcare is only getting worse. This is terrible for morale and does not keep people at the job. 
Lockheed will communicate when their groups are not able to promote from within, which is good. However, having to actively look for a job for a promotion is awkward. 

Also, depending on the work you do, it can get easy and monotonous. This makes it easy to become complacent and potentially be unmarketable. 

Depending on your work, your manager will be physically distant, and therefore hard to form a relationship. 

Lastly, in a time of crisis, Lockheed treated the outbreak as business as usual with a little hand sanitizer sprinkled in the factory. The factory was pretty much full capacity with no social distancing. People were still crowding in golf carts. Cafeteria was operating at full capacity with no social distancing. Plenty of people operating without masks. It wasn’t until a month of social distancing that Lockheed decided to order masks for those who cannot practice social distancing due to the nature of their job. This does not make people feel safe at their workplace nor valued.
Advice to Management
Take care of your employees. The better you treat them, the better the benefits, the better the pay, the more people want to stay. 
Also, keep your tech stack up with moving technology. Pure java apps are not sustainable for employees’ futures.
Work on mentorship programs and development programs. Invest in employees. 
Put action behind words and policies. Culture of accountability felt like all talk for employees and none for management.
Helpful (2","Take care of your employees. The better you treat them, the better the benefits, the better the pay, the more people want to stay. 
Also, keep your tech stack up with moving technology. Pure java apps are not sustainable for employees’ futures.
Work on mentorship programs and development programs. Invest in employees. 
Put action behind words and policies. Culture of accountability felt like all talk for employees and none for management.
",2.0,4.0,1.0,3.0,2.0,1.0,Neutral Outlook,,Disapproves of CEO
Fri Apr 03 2020, Cyber Security Engineer,"Moorestown, NJ",Former Employee ,Not bad,0,"Great leadership
Professional employees
Good training programs
","Pay isn’t where it needs to be
Medical isn’t as good
Helpfu",,4.0,3.0,4.0,5.0,2.0,5.0,,,
Fri Apr 17 2020, Quality Engineer,"Dallas, TX",Former Employee ,Decent,0,"easy work for an entry level position, Team seemed cool, but not much outside of your own cube.
","Work is somewhat lackluster
Helpfu",,3.0,4.0,4.0,3.0,3.0,3.0,,,
Thu Apr 02 2020, Production Test Technician,"Owego, NY",Current Employee ,Decent Place to Work,0,"Great company to work for, awesome benefits and very flexible schedule
","Growth can be slow and depending on what program you work it may not matter how hard you work, you'll always receive a bad review/raise.
Helpfu",,4.0,5.0,4.0,3.0,4.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Thu Apr 16 2020, Software Engineer,"Manassas, VA",Current Employee ,Feel stuck,0,"Flex time 
Good amount of PTO
Leadership Development Programs
","Required work in leadership development program is sometimes unpaid and counted against performance 

I felt like I am being led on. Like a promotion is waiving in front of me but I won’t get it
Helpfu",,3.0,5.0,3.0,4.0,3.0,4.0,Approves of CEO,,
Wed Apr 01 2020, Safety Engineer,,Former Employee ,Excellent company,0,"4/10 work shifts and great management
","No cons at present time
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Apr 16 2020, Associate Software Engineer,"Fort Worth, TX",Current Employee ,Decent but not for young people,0,"Easy and slow paced
","Not really much room for growth or to learn new things
Advice to Management
Give more learning time to employees for things they want to learn
Helpfu","Give more learning time to employees for things they want to learn
Helpfu",2.0,2.0,3.0,3.0,2.0,3.0,Doesn't Recommend,Positive Outlook,Approves of CEO
Mon Apr 13 2020, Senior Software Engineer,"Denver, CO",Current Employee ,Consistent Work,1,,"stent Work""
3.0
★★★★★
Current Employee - Senior Software Engineer in Denver, CO
I have been working at Lockheed Martin full-time for more than 5 years
Pros
The work is consistent and in space.
Cons
Management could be greatly improved.
Helpful (1",,3.0,,,,,,,,
Mon Mar 30 2020, Senior Staff Project Engineer,,Former Employee ,Great Company,0,"compensation, benefits, education, skills, mission.
","None, really. It was a great company to work for.
Helpfu",,5.0,3.0,5.0,4.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Mar 28 2020, Program Manager,,Current Employee ,Great company,0,"Pay is good and competitive
","Advancement is tough as there are many candidates
Helpfu",,4.0,5.0,4.0,3.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Mar 26 2020, Software Engineer,,Current Employee ,best job,0,"I love that my team are willing to help
","there is not a lot of cons to say
Helpfu",,5.0,4.0,4.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Mar 25 2020, Systems Engineer,"Orlando, FL",Current Employee ,Great place to work,0,"Great place to work for now
","None I can think of
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Apr 30 2020, Electronics Associate,"Ocala, FL",Former Employee ,Stay Away,1,,"stent pay that you get every Friday.
Cons
Management blames Associates for their mistakes. HR WILL not help you. Was told to “shut my mouth” when I hadn’t said anything. Union will not speak up for you during the meetings. THEY DO NOT CARE ABOUT YOUR FATHER DYING OR WIFE BEING ILL.
Advice to Management
Grow up. This is not high school. And you’re not fooling anyone with your popularity games. You care too much about yourselves and not the people who carry you. Your electronics Associate are your heroes but you keep treating them poorly and THATS WHY YOU HAVE SUCH A HIGH TURNOVER. Wake up. You put on your pants like every other person.
Helpful (1","Grow up. This is not high school. And you’re not fooling anyone with your popularity games. You care too much about yourselves and not the people who carry you. Your electronics Associate are your heroes but you keep treating them poorly and THATS WHY YOU HAVE SUCH A HIGH TURNOVER. Wake up. You put on your pants like every other person.
",1.0,1.0,1.0,1.0,2.0,1.0,Doesn't Recommend,Negative Outlook,
Wed Mar 25 2020, Associate Electrical Engineer,"Orlando, FL",Current Employee ,New Hire,0,"Great management. Plenty of growth opportunities and learning opportunities as a new hire. Satisfied with work material.
","Needs updated equipment and updating of building interior.
Helpfu",,4.0,4.0,5.0,5.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Apr 08 2020, Systems Integration Test Engineer,"Grand Prairie, TX",Former Employee ,"Felt aimless, but easy for college grad",0,"Steady and generally stress-free if in a chill team/group
","Won't feel passionate at all and it'll eventually catch up to you mentally
Helpfu",,3.0,4.0,2.0,3.0,,,Doesn't Recommend,Positive Outlook,Disapproves of CEO
Tue Mar 24 2020, Program Planner,"Stratford, CT",Current Employee ,Best Entry Level Job There,0,"Whole Time There Never Stopped Working
","Not Everyone you meet is sunshine and rainbows.
Helpfu",,5.0,3.0,5.0,5.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Mar 24 2020, Staff Systems Engineer,"Sunnyvale, CA",Current Employee ,"Lockheed Martin, great company, but too technologically conservative in some ways",0,"Great programs you can't find anywhere else. Best engineers in the world.
","Difficult to get managers to adopt new ideas.
Advice to Management
Pick the low hanging fruit! We can increase LM's market share!
Helpfu","Pick the low hanging fruit! We can increase LM's market share!
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Apr 05 2020, Staff Software Engineer,"Denver, CO",Current Employee ,Solid Company with several opportunities for growth,1,"Work life balance, helpful culture
","Compensation and poor work locations
Helpful (1",,3.0,4.0,3.0,4.0,3.0,2.0,Doesn't Recommend,Positive Outlook,No opinion of CEO
Fri Mar 20 2020, Computer Systems Architect,,Current Employee ,review,1,"flexible depending in your program
","it is very hard to move up
Helpful (1",,4.0,3.0,3.0,2.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Sat Mar 21 2020, Senior Systems Engineer,"Atlanta, GA",Current Employee ,Great work life balance,0,"Benefits , work life balance
","Multiple layers of leadership
Helpfu",,5.0,5.0,5.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Fri Mar 20 2020,N/A,, ,"LM has advanced technology, a great workforce, and always bring new challenges.",0,"Great culture in production operations
","Sometimes more difficult to get internally promoted than hired to another position
Advice to Management
Give more career advice and help with advancement
Helpfu","Give more career advice and help with advancement
Helpfu",4.0,5.0,5.0,4.0,3.0,5.0,Recommends,Positive Outlook,
Fri Apr 03 2020, Financial Analyst,"Orlando, FL",Former Employee ,Culture,0,"Great experience and huge opportunity to learn.
","Not a lot of room for growth opportunities.
Helpfu",,3.0,2.0,2.0,2.0,2.0,2.0,Doesn't Recommend,Negative Outlook,Approves of CEO
Thu Mar 19 2020, Associate Software Engineer,"Littleton, CO",Current Employee ,Great start to a career,0,"You learn lots. Great benefits. Coworkers are friendly and helpful.
","A bit chaotic workplace. You have to make your voice heard if you are lost or need help.
Helpfu",,5.0,4.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Mar 18 2020, Associate Software Engineer,"Denver, CO",Current Employee ,"Great Work, Great Pay",0,"Dynamic, challenging, software engineering work. Helping to build very powerful engineering projects for both Govt and Private sector.
","Big company and has some red tape and loops to jump through.
Helpfu",,5.0,5.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
