date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Mon Feb 08 2021, Morgan Stanley Wealth Management,"New York, NY",Former Employee ,MSWM,0,"Good work life balance - time off
","Promotion takes time - not yearly
Helpfu",,5.0,,,,,,,,
Mon Feb 08 2021, Associate,"New York, NY",Current Employee ,good place to start a career in finance,0,"team oriented environment, a lot of programs to give back
","very political, but think that is typical of any major bank
Helpfu",,4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Feb 07 2021, Wealth Advisor Associate,"Boca Raton, FL",Current Employee ,Work-life,0,"Flexibility, a nice work-life balance
","You're only as good as the day before.
Helpfu",,4.0,5.0,3.0,2.0,4.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Sat Feb 06 2021, Quantitative Researcher,,Current Employee ,Quantitative Researcher,0,"good company good colleagues good environment
","politics , communication, too much noise , not good env
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Feb 06 2021, Executive Director,"Salt Lake City, UT",Current Employee ,Great Company Excellent Benefits and culture,0,"The people are true pros. Love the culture and ability to grow in the firm
","None really enjoyed working at the firm
Helpfu",,5.0,4.0,5.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Fri Feb 05 2021, Management,,Current Employee ,"Great company, love going to work",0,"The teamwork is great and the Complex Management has your back.
","NY upper Management needs to get out into he field more and see how everything works
Advice to Management
Make sure that communication is consistent and work to make sure you include all necessary people in the team
Helpfu","Make sure that communication is consistent and work to make sure you include all necessary people in the team
Helpfu",5.0,5.0,3.0,4.0,3.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Sat Feb 06 2021,Anonymous,"Portland, OR",Former Employee ,Great experience,0,"Good Company. Good People. Good Trajectory.
","I can't think of any
Helpfu",,4.0,4.0,4.0,4.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Associate,"New York, NY",Current Employee ,High pay,0,"High pay is great and comparable to street
","Long hours and also big bank bureaucracy
Helpfu",,5.0,2.0,4.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Thu Feb 04 2021, Consultant,,Current Employee ,Group,0,,"ltant 
I have been working at Morgan Stanley full-time
Pros
better pay than other company
Cons
bad work environment than other comapany
Helpfu",,4.0,,,,,,,,
Thu Feb 04 2021, Assistant Vice President,"New York, NY",Current Employee ,Overall Good,0,"Solid benefits, lots of educational opportunities, some terrific people with a surprisingly diverse array of backgrounds
","Management bloat, your success depends mostly on having a supportive manager and developing a base of power/influence
Helpfu",,4.0,3.0,5.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Financial Analyst,"Wall Township, NJ",Former Employee ,Good Place to Work,0,"Very supportive team with a lot of opportunity
","No cons that I can think of
Helpfu",,5.0,,,,,,,,
Wed Feb 03 2021, Analyst,"New York, NY",Current Employee ,Good,0,"Good culture and interesting people
","Long hours and high expectations can be challenging
Helpfu",,5.0,3.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Registered Associate,,Current Employee ,Registered Associate,0,"Good job security during covid, good benefits
","Hard to take time off during COVID
Advice to Management
Make time off mandatory so there is no pushback from higher ups about tkaing time off
Helpfu","Make time off mandatory so there is no pushback from higher ups about tkaing time off
Helpfu",4.0,3.0,4.0,3.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Wed Feb 03 2021, Vice President,,Current Employee ,Good place to work,0,"Great company values, excellent leadership
","not all divisions foster career growth
Helpfu",,4.0,4.0,5.0,5.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, Director,"Palo Alto, CA",Current Employee ,Great Company,0,"It's like having your own business but you don't have to do the grunt work.
","It's hard to get things going...
Advice to Management
Great Job
Helpfu","Great Job
Helpfu",5.0,3.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Feb 02 2021, Global Capital Markets Analyst,,Former Employee ,Great place to start your career if you want to work at an investment bank,0,"Great opportunity, global reach, strong alumni network
","Work culture is in line with expectations at an investment bank
Helpfu",,4.0,,,,,,,,
Tue Feb 02 2021, Financial Planning Engagement Analyst,,Current Employee ,None,0,"It is a Great Company
","I do not have any cons
Advice to Management
None
Helpfu","None
Helpfu",4.0,4.0,3.0,3.0,5.0,5.0,,,
Tue Feb 02 2021, Product Manager,"New York, NY",Current Employee ,Good company,0,"Good people, good hours, flexible
","Career advancement can be tough
Helpfu",,4.0,,,,,,,,
Tue Feb 02 2021, Waa,,Former Employee ,WAA,0,"Good pay, benefits. Decent training
","Training could’ve been better. Pretty unstructured and haphazard for a big bank
Helpfu",,4.0,5.0,4.0,3.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Feb 01 2021, Quantitative Associate,"New York, NY",Current Employee ,Excellent working environment,0,"helpful colleagues and knowledgable boss
","cannot think of any cons
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Positive Outlook,,Approves of CEO
Mon Feb 01 2021, Financial Advisor Associate,"Tallahassee, FL",Former Employee ,Sales oriented but great access to resources,0,"Good access to tech and resources
","High standards for those who are not well connected
Helpfu",,4.0,,,,,,,,
Mon Feb 01 2021, Associate,,Former Employee ,Good place to work,0,"Good people and interesting projects
","Long hours, but typical of banks
Helpfu",,4.0,2.0,3.0,2.0,4.0,3.0,,,
Sun Jan 31 2021, Associate,"New York, NY",Current Employee ,I’m overall enjoying working here,0,"Friendly people, fun projects, comfortable culture.
","Basically none. Maybe... no free snacks
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 31 2021, Business Analyst,"New York, NY",Former Employee ,Great Company,0,"Great Company. Good culture. Good team and environment.
","There are no cons I could think of.
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sun Jan 31 2021, Sales Associate,"New York, NY",Current Employee ,A Company With Opportunities,0,"Contact with many different areas of MS, teams are all different, can be a ceiling within a group, or not
","All groups are different, some are great and some are not
Helpfu",,4.0,4.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sat Jan 30 2021, Wealth Management Associate,"New York, NY",Former Employee ,Pleasant Experience,0,"Great opportunities to learn from smart people
","Hours can be daunting at time
Helpfu",,5.0,,,,,,,,
Fri Jan 29 2021, Relationship Manager,"Coppell, TX",Former Employee ,Good Company,0,"Great company and benefits, opportunities to move up
","Needs serious work on mortgage division to simplify and expedite processes
Helpfu",,4.0,2.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 29 2021, Sales Associate,"Atlanta, GA",Former Employee ,Associate,0,"Good overall work life balance
","Limited upward mobility if outside NY
Helpfu",,4.0,4.0,3.0,3.0,2.0,4.0,Recommends,,Approves of CEO
Thu Jan 28 2021, Trader,"New York, NY",Current Employee ,Great firm to work at,0,"Nice Culture, good people, a lot of learning opportunities
","long hours, sometimes it gets stressful
Helpfu",,5.0,,,,,,,,
Thu Jan 28 2021, Associate,"New York, NY",Current Employee ,Associate,0,"The freedom they allow you to grow
","Long Days but its great
Helpfu",,5.0,5.0,,,,,Recommends,Positive Outlook,Approves of CEO
Thu Jan 28 2021, Compliance Analyst,"New York, NY",Current Employee ,Fantastic,0,"Fantastic company culture and work environment
","Not able to submit any cons at this time
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,,Approves of CEO
Thu Jan 28 2021, Vice President,,Current Employee ,"Smart Partners, Meaningful Work, Stable Company / Industry Leader",0,"Incredibly smart colleagues and exciting projects / work in the pipeline
Opportunties for growth, recognition, and promotion
Solid company performance over the last few years
Management communicates and ensures working team has alignment with broader company strategy
","Same challenges aligned to any company of this size. Sometimes it's easy to get lost in the mix.
Helpfu",,4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Jan 28 2021, Customer Service Specialist,,Current Employee ,"Good Compensation, exhausting call volume",0,"Compensation and remote working is nice
","Calls NEVER stop, and they only give you 20 seconds between calls
Helpfu",,4.0,3.0,3.0,5.0,3.0,4.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Thu Jan 28 2021, Financial Advisor Trainee,"Irvine, CA",Former Employee ,Good experience,0,"Unlimited potential, set your own hours, and be your own boss
","You must be able to bring in money, it isn't easy.
Helpfu",,4.0,5.0,3.0,5.0,5.0,5.0,,,
Wed Jan 27 2021, Software Engineer,"New York, NY",Former Employee ,Software Engineer II,0,"Really good working team spirit
","Really long working hours sometimes during the weekend
Advice to Management
Keep up the good work
Helpfu","Keep up the good work
Helpfu",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,,
Wed Jan 27 2021, Client Service Associate,"Santa Barbara, CA",Current Employee ,Good Place to Work,0,"Flexible Hours, Good Benefits, Good Location
","Homogenous. Male, Pale and Stale
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,No opinion of CEO
Wed Jan 27 2021, Wealth Advisor Associate,,Current Employee ,One of the best companies to work for.,0,"Great company to work for.
","Need more in office diversity. Also more education options for incoming FA’s and WAA’s.
Helpfu",,4.0,5.0,3.0,2.0,4.0,4.0,,,
Tue Jan 26 2021, Attorney,,Former Employee ,Great place!,0,"Great people and interesting work
","Little room for advancement there
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 26 2021, Team Financial Advisor,"Gilbert, AZ",Current Employee ,Great Job for New Grads,0,"- Standard Hours, rarely working late, never weekends
- 20 personal days, paid market holidays, 5 sick days
- Work from home due to COVID-19
- Great culture in the office
- Opportunity for Advancement within same field
","- Little movement of roles outside of the FA space
- only a 3% match on 401k
- Metric Based organization
Helpfu",,5.0,5.0,5.0,5.0,3.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Jan 26 2021, Equity Research Associate,"New York, NY",Current Employee ,Good training. Monotonous work,0,"Tons of experience in financials. Definitely learn about the industry. Management is available and willing to help.
","Each team is different. Some teams are terrible some are great. Hard to tell until you’re on the team.
Helpfu",,5.0,1.0,3.0,4.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Jan 25 2021, Client Service Representative,"Stamford, CT",Former Employee ,happy place,0,"professional, successful, smart people who will train you
","intense, experience based on group you work for
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Neutral Outlook,No opinion of CEO
Mon Jan 25 2021, Senior Project Manager,"New York, NY",Former Employee ,Excellent,0,"Management focused on diversification and growing the business
","Location in the heart of midtown at Times Square.
Helpfu",,5.0,,,,,,,,
